259
-1.3378921734440182E+16  5.138795832801069E+10  -65644.68523720955  0.028061041627464752
3.272086637346294E+15  -1.3370148796875454E+10  18306.435414916625  -0.008216478782225258
-7.968427424538818E+14  3.451942062636225E+9  -4875.97241046926  0.0024326935287707556
1.9703412927785547E+14  -9.160176267017128E+8  1522.8993177887496  -0.0006919964338103666
-4.610544198313211E+13  2.1990277370263183E+8  -246.06428524638946  0.00022626985425851988
1.304753454186357E+13  -7.38723858951154E+7  240.26708507900915  -0.00004209660904449668
-1.6301567601370723E+12  3.6170381381811593E+6  103.90116045993351  0.000037895663575076224
1.7603072474885305E+12  -1.541082579253228E+7  139.49703612291304  0.000015698981053273935
7.605945630809127E+11  -9.446624169881703E+6  127.63639471049012  0.000023561157396644343
8.551301442263456E+11  -1.0046164810618654E+7  128.90381513759294  0.000022668054449771007
7.01126386366393E+11  -9.007917384917742E+6  126.57063025960899  0.000024415791883738395
6.243146173837566E+11  -8.45743487228127E+6  125.25559307745081  0.000025462947636955663
5.430341011694331E+11  -7.83820994819729E+6  123.68309852621118  0.00002679404129802823
4.754277814265832E+11  -7.290695623938631E+6  122.20507134172757  0.00002812403046377948
4.154800399088894E+11  -6.774603499082869E+6  120.724053182717  0.000029540712151460746
3.632772867433027E+11  -6.296860832100013E+6  119.26667119922942  0.00003102265518103367
3.1758896802068726E+11  -5.852381047515681E+6  117.82529417312657  0.000032580707090578495
2.7765844768972906E+11  -5.439430523466945E+6  116.4017537008366  0.000034216470019576623
2.4274628083124567E+11  -5.055620712491192E+6  114.99527200446613  0.00003593450041349869
2.122250817806469E+11  -4.698933882575556E+6  113.60579519716735  0.000037738740282665196
1.8554171874690967E+11  -4.367442484698011E+6  112.23307284169485  0.00003963357745116985
1.6221376673939413E+11  -4.0593688541564895E+6  110.87691204648999  0.00004162354772680168
1.4181919785715335E+11  -3.773057442635539E+6  109.53710723799065  0.000043713436396556336
1.2398913036886285E+11  -3.506970642338465E+6  108.21345950383146  0.000045908263200176966
1.0840105921964233E+11  -3.2596792847038712E+6  106.90577118722567  0.00004821330228409343
9.477304362196042E+10  -3.0298552753633643E+6  105.61384733397519  0.00005063409264942118
8.285859989743178E+10  -2.816264368119045E+6  104.33749523808679  0.000053176452237189734
7.244224311074556E+10  -2.617759549908804E+6  103.07652451484083  0.00005584649181812597
6.333558801341646E+10  -2.4332748690129733E+6  101.83074703593549  0.000058650629844494854
5.537394072523814E+10  -2.261819705024191E+6  100.59997689526921  0.00006159560800266164
4.8413319113091225E+10  -2.10247344411888E+6  99.38403037596261  0.00006468850755657156
4.23278478810054E+10  -1.954380529506099E+6  98.18272590711142  0.00006793676655364618
3.7007481400775505E+10  -1.816745864300414E+6  96.9958840396906  0.00007134819786265474
3.2356012837451214E+10  -1.688830536635118E+6  95.82332739949796  0.00007493100819913323
2.8289333784384937E+10  -1.569947849886869E+6  94.66488066494645  0.00007869381805676152
2.473391270070069E+10  -1.459459631254243E+6  93.52037052402108  0.00008264568272580927
2.162546477939222E+10  -1.3567728031476317E+6  92.3896256492435  0.00008679611433555892
1.8907789061385593E+10  -1.2613361956714652E+6  91.27247665973333  0.0000911551050756533
1.6531751829560278E+10  -1.1726375853069462E+6  90.16875609295391  0.00009573315158065001
1.445439784478224E+10  -1.0902009425227784E+6  89.07829837232775  0.00010054128058863029
1.2638173359861174E+10  -1.0135838740322904E+6  88.0009397761824  0.00010559107592169285
1.1050246850832912E+10  -942375.2458719648  86.9365184074673  0.00011089470686009875
9.661915183020882E+9  -876192.9748787966  85.88487417015156  0.00011646495795243582
8.448084433910622E+9  -814681.9751160643  84.84584872815466  0.00012231526046353812
7.38681604589414E+9  -757512.2512806258  83.8192854948495  0.0001284597252913863
6.458930016034056E+9  -704377.1249291275  82.80502959073617  0.0001349131777729182
5.64765802097609E+9  -654991.5878289565  81.80292783385315  0.0001416911941053202
4.938340134285064E+9  -609090.7699849601  80.81282869857613  0.0001488101398650528
4.3181597154421015E+9  -566428.5179000932  79.83458231647295  0.0001562872102440733
3.775911605892153E+9  -526776.071248296  78.86804043414843  0.00016414047268788646
3.3017995025078497E+9  -489920.8349023099  77.9130564149522  0.00017238891142043364
2.8872587944275365E+9  -455665.23650286003  76.96948521367534  0.00018105247449215028
2.5248016864947157E+9  -423825.66533650504  76.03718336804985  0.00019015212313184166
2.207881797974672E+9  -394231.4861706449  75.11600899325653  0.00019970988361823306
1.9307757854610038E+9  -366724.1225406965  74.20582177284184  0.00020974890186501827
1.688479852851911E+9  -341156.2049006293  73.30648295548461  0.00022029350076159515
1.4766192755807178E+9  -317390.77900750097  72.41785535715789  0.0002313692403964052
1.2913692994420044E+9  -295300.56993266963  71.53980335567492  0.00024300298146085343
1.1293859876673386E+9  -274767.29818428075  70.67219289203311  0.0002552229518231799
9.877457616238537E+8  -255681.04381829366  69.81489146032614  0.0002680588166767278
8.63892544253806E+8  -237939.65538707888  68.96776809351357  0.0002815417523816041
7.555915492199775E+8  -221448.20039876853  68.13069333550078  0.00029570452437471226
6.608888795579967E+8  -206118.45421707613  67.30353918791498  0.0003105815696468939
5.780762070434371E+8  -191868.42489587324  66.48617903642595  0.00032620908409343284
5.056598914608125E+8  -178621.91104745897  65.6784875296871  0.000342625115700525
4.423339838983855E+8  -166308.0907627532  64.8803404213884  0.0003598696640144432
3.8695662394552547E+8  -154861.1390428719  64.09161434398764  0.00037798478730650985
3.385294059719433E+8  -144219.87205853168  63.31218652240072  0.00039701471829617016
2.961793407609501E+8  -134327.4162763717  62.54193441130076  0.00041700599001940773
2.591430871137566E+8  -125130.90094049658  61.78073526187046  0.0004380075731891069
2.2675316782661536E+8  -116581.17230231025  61.02846561135977  0.00046007102693631716
1.9842592196298018E+8  -108632.52856107618  60.28500073153808  0.0004832506638455643
1.7365097434712806E+8  -101242.47407271402  59.55021404045864  0.0005076037310765604
1.519820322962472E+8  -94371.49194086622  58.82397653202658  0.0005331906078157162
1.3302884258826584E+8  -87982.83399967628  58.10615627910538  0.0005600750187121936
1.1645016170407775E+8  -82042.32697522943  57.396618048369604  0.0005883242629155254
1.0194761245717944E+8  -76518.1942331632  56.695223141114525  0.0006180094544737206
8.926031311227697E+7  -71380.89149600684  56.001829464605564  0.000649205772543202
7.816018216120341E+7  -66602.95591553903  55.316291954230806  0.0006819927136963344
6.844783127605022E+7  -62158.86671792362  54.6384633134996  0.0007164543431975367
5.994897219585334E+7  -58024.91646026677  53.96819512136065  0.0007526795371316864
5.2511271182130344E+7  -54179.091179429466  53.30533921721147  0.0007907622127240788
4.600159457272047E+7  -50600.95831361775  52.64974931243831  0.0008308015422998545
4.0303595551353976E+7  -47271.560924053  52.001282664405316  0.0008729021533522949
3.5315599725766376E+7  -44173.317325429445  51.35980168139066  0.0009171743179374487
3.0948752443813045E+7  -41289.92525999746  50.725175274268295  0.0009637341413997048
2.712539600611602E+7  -38606.2701729908  50.09727979871124  0.0010127037637298133
2.3777649221154902E+7  -36108.3375072379  49.475999476608656  0.0010642115891039564
2.084616509378099E+7  -33783.12908114119  48.86122620934062  0.0011183925628617643
1.8279045590039104E+7  -31618.58396334828  48.25285879466549  0.0011753885121409122
1.6030894682245497E+7  -29603.504245636082  47.65080160258852  0.0012353485655564151
1.4061992934960308E+7  -27727.48611417479  47.05496282522192  0.0012984296631677083
